ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 10:58:47
Stop time: 10:59:28
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:35:57.712";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:35:57.715";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.715";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:35:57.717";"107";"Std";"";"00 00 FE F3 00 18 52 B4"
"00:35:57.719";"101";"Std";"";"D5 0F 7E 00 82 26 00 00"
"00:35:57.720";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:35:57.727";"486";"Std";"";"B3 45 68 B1 61 44 96 01"
"00:35:57.727";"484";"Std";"";"E8 A3 8F 3E FA E8 03 40"
"00:35:57.727";"485";"Std";"";"00 06 40 28 98 DA 74 58"
"00:35:57.729";"FD";"Std";"";"71 DF 1F 80 00 00 00 00"
"00:35:57.731";"40";"Std";"";"54 03 00 00 C0 00 00 00"
"00:35:57.735";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.737";"107";"Std";"";"00 00 FE F3 00 18 58 B4"
"00:35:57.738";"1B000014";"Ext";"";"14 00 04 01 01 00 00 00"
"00:35:57.739";"101";"Std";"";"D2 00 7E 00 82 24 00 00"
"00:35:57.742";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:35:57.743";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:35:57.745";"31E";"Std";"";"DA E9 3F 00 00 00 00 00"
"00:35:57.747";"30B";"Std";"";"10 2C 01 00 08 00 00 10"
"00:35:57.748";"551";"Std";"";"F1 22 0C 00 00 00 00 00"
"00:35:57.748";"5F2";"Std";"";"00 00"
"00:35:57.749";"FD";"Std";"";"0B D0 1F 80 00 00 00 00"
"00:35:57.752";"32A";"Std";"";"D0 08 00 00 48 02 00 00"
"00:35:57.752";"3DC";"Std";"";"E0 00 76 0B 00 08 00 00"
"00:35:57.755";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.757";"107";"Std";"";"00 00 FE F3 00 18 5D B4"
"00:35:57.759";"101";"Std";"";"3C 01 7E 00 82 20 00 00"
"00:35:57.760";"31B";"Std";"";"C6 06 00 00 00 77 10 00"
"00:35:57.761";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:35:57.762";"663";"Std";"";"60 28 20 0E 14 B4 24 00"
"00:35:57.763";"394";"Std";"";"B6 4A 00 01 00 00 00 00"
"00:35:57.764";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:35:57.765";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:35:57.765";"3BE";"Std";"";"00 30 E7 51 88 80 0C 80"
"00:35:57.769";"FD";"Std";"";"01 D1 1F 80 00 00 00 00"
"00:35:57.772";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:35:57.775";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.777";"107";"Std";"";"00 00 FE F3 00 18 63 B4"
"00:35:57.779";"101";"Std";"";"D5 02 7E 00 82 22 00 00"
"00:35:57.781";"40";"Std";"";"47 04 00 00 C0 00 00 00"
"00:35:57.782";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:35:57.782";"3DA";"Std";"";"22 08 00 00 00 1C 04 03"
"00:35:57.783";"569";"Std";"";"00 00 00 3E F8 10 00 00"
"00:35:57.783";"6B4";"Std";"";"02 4D 35 31 31 39 38 35"
"00:35:57.783";"520";"Std";"";"4E 00 00 08 00 0B 00 00"
"00:35:57.784";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:35:57.786";"647";"Std";"";"B8 F2 FF 7F 00 00 00 62"
"00:35:57.787";"391";"Std";"";"44 89 24 50 00 27 00 20"
"00:35:57.787";"3C0";"Std";"";"0E 07 03 00"
"00:35:57.787";"3C7";"Std";"";"FD 00 00 00 05 40 A0 00"
"00:35:57.788";"3D5";"Std";"";"41 0D 00 04 00 00 00 00"
"00:35:57.788";"3D6";"Std";"";"0D 08 00 00 00 00 00 00"
"00:35:57.788";"17330F10";"Ext";"";"43 D5 0B 00 02 FF FF 00"
"00:35:57.789";"FD";"Std";"";"CE D2 1F 80 00 00 00 00"
"00:35:57.790";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:35:57.790";"3E5";"Std";"";"3A 10 00 00 00 00 00 00"
"00:35:57.790";"17F0004A";"Ext";"";"20 4A 00 00 00 00 00 00"
"00:35:57.792";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:35:57.794";"31E";"Std";"";"EE EA 3F 00 00 00 00 00"
"00:35:57.795";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.795";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:35:57.795";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:35:57.796";"17F0004B";"Ext";"";"20 4B 00 00 00 00 00 00"
"00:35:57.797";"107";"Std";"";"00 00 FE F3 00 18 68 B4"
"00:35:57.798";"30B";"Std";"";"10 2D 01 00 08 00 00 10"
"00:35:57.799";"101";"Std";"";"F4 03 7E 00 82 20 00 00"
"00:35:57.800";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:35:57.802";"32A";"Std";"";"B4 09 00 00 48 02 00 00"
"00:35:57.802";"3DC";"Std";"";"E0 00 5A 0B 00 08 00 00"
"00:35:57.809";"FD";"Std";"";"BB D3 1F 80 00 00 00 00"
"00:35:57.810";"31B";"Std";"";"26 07 00 00 00 77 10 00"
"00:35:57.812";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:35:57.815";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.815";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:35:57.817";"107";"Std";"";"00 00 FE F3 00 18 6E B4"
"00:35:57.819";"101";"Std";"";"52 04 7E 00 82 21 00 00"
"00:35:57.822";"116";"Std";"";"6D 03 A8 FC 13 06 2F FF"
"00:35:57.829";"FD";"Std";"";"2D D4 1F 80 00 00 00 00"
"00:35:57.831";"40";"Std";"";"23 05 00 00 C0 00 00 00"
"00:35:57.834";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.836";"107";"Std";"";"00 00 FE F3 00 18 73 B4"
"00:35:57.838";"17330F10";"Ext";"";"43 FE 0B 00 02 03 80 00"
"00:35:57.839";"101";"Std";"";"36 05 7E 00 82 21 00 00"
"00:35:57.839";"1B000046";"Ext";"";"46 00 04 01 01 00 00 00"
"00:35:57.842";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:35:57.843";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:35:57.843";"530";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.843";"5E9";"Std";"";"00 FD 01 00 00 00 00 00"
"00:35:57.843";"668";"Std";"";"02 00 00 00 00 00 00 00"
"00:35:57.845";"31E";"Std";"";"C8 EB 3F 00 00 00 00 00"
"00:35:57.847";"30B";"Std";"";"10 2E 01 00 08 00 00 10"
"00:35:57.849";"FD";"Std";"";"B7 D5 1F 80 00 00 00 00"
"00:35:57.851";"17330A10";"Ext";"";"42 93 FF 66 66 FF 01 10"
"00:35:57.852";"32A";"Std";"";"18 0A 00 00 48 02 00 00"
"00:35:57.852";"3DC";"Std";"";"E0 00 46 0B 00 08 00 00"
"00:35:57.854";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.856";"107";"Std";"";"00 00 FE F3 00 18 78 B4"
"00:35:57.857";"1B000031";"Ext";"";"31 00 04 03 01 00 00 00"
"00:35:57.859";"101";"Std";"";"A5 06 7E 00 82 24 00 00"
"00:35:57.860";"31B";"Std";"";"24 08 00 00 00 77 10 00"
"00:35:57.862";"663";"Std";"";"60 28 20 0E 15 B4 24 00"
"00:35:57.864";"17F00032";"Ext";"";"20 32 00 00 00 00 00 00"
"00:35:57.865";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:35:57.865";"3BE";"Std";"";"00 30 E7 51 88 80 0C 80"
"00:35:57.869";"FD";"Std";"";"A5 D6 1F 80 00 00 00 00"
"00:35:57.872";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:35:57.874";"1B000032";"Ext";"";"32 00 04 01 01 00 00 00"
"00:35:57.874";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.875";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:35:57.876";"107";"Std";"";"00 00 FE F3 80 17 7E B4"
"00:35:57.879";"101";"Std";"";"0E 07 7E 00 82 22 00 00"
"00:35:57.880";"40";"Std";"";"8F 06 00 00 C0 00 00 00"
"00:35:57.881";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:35:57.882";"3DA";"Std";"";"22 08 00 00 00 24 04 03"
"00:35:57.886";"391";"Std";"";"44 89 24 50 00 27 00 20"
"00:35:57.886";"3C7";"Std";"";"2E 00 00 00 05 40 A0 00"
"00:35:57.887";"1B00000E";"Ext";"";"0E 00 04 01 09 08 0E 00"
"00:35:57.887";"3C0";"Std";"";"4F 08 03 00"
"00:35:57.888";"3D5";"Std";"";"7F 0E 00 04 00 00 00 00"
"00:35:57.888";"3D6";"Std";"";"0E 08 00 00 00 00 00 00"
"00:35:57.888";"583";"Std";"";"00 10 00 00 00 44 40 00"
"00:35:57.888";"584";"Std";"";"EB 0D 00 00 00 00"
"00:35:57.888";"5A0";"Std";"";"00 0B 80 20 78"
"00:35:57.889";"5E1";"Std";"";"A4 2A 00 60 FE 00 00 00"
"00:35:57.889";"5F0";"Std";"";"64 00 64 00 00 64 00 00"
"00:35:57.889";"FD";"Std";"";"9F D7 1F 80 00 00 00 00"
"00:35:57.890";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:35:57.890";"3E5";"Std";"";"7B 11 00 00 00 00 00 00"
"00:35:57.892";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:35:57.894";"31E";"Std";"";"6B EC 3F 00 00 00 00 00"
"00:35:57.895";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.895";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:35:57.895";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:35:57.896";"107";"Std";"";"00 00 FE F3 80 17 83 B4"
"00:35:57.897";"30B";"Std";"";"10 2F 01 00 08 00 00 10"
"00:35:57.899";"101";"Std";"";"BC 08 7E 00 82 21 00 00"
"00:35:57.899";"1B000010";"Ext";"";"10 00 04 01 19 00 00 00"
"00:35:57.900";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:35:57.900";"64A";"Std";"";"00 00 00 00"
"00:35:57.902";"32A";"Std";"";"7C 0B 00 00 48 02 00 00"
"00:35:57.902";"3DC";"Std";"";"E0 00 4C 0B 00 08 00 00"
"00:35:57.909";"FD";"Std";"";"58 D8 1F 80 00 00 00 00"
"00:35:57.910";"31B";"Std";"";"A5 09 00 00 00 77 10 00"
"00:35:57.910";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:35:57.912";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:35:57.914";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.915";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:35:57.916";"107";"Std";"";"00 00 FE F3 80 17 88 B4"
"00:35:57.919";"101";"Std";"";"6D 09 7E 00 82 20 00 00"
"00:35:57.919";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:35:57.922";"394";"Std";"";"DC 4B 00 01 00 00 00 00"
"00:35:57.929";"FD";"Std";"";"6A D9 1F 80 00 00 00 00"
"00:35:57.930";"40";"Std";"";"EB 07 00 00 C0 00 00 00"
"00:35:57.931";"486";"Std";"";"B3 45 68 B1 61 44 96 01"
"00:35:57.931";"484";"Std";"";"E8 A3 8F 3E FA E8 03 40"
"00:35:57.931";"485";"Std";"";"00 06 40 28 98 DA 74 58"
"00:35:57.934";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.936";"107";"Std";"";"00 00 FE F3 80 17 8E B4"
"00:35:57.938";"1B000014";"Ext";"";"14 00 04 01 01 00 00 00"
"00:35:57.939";"101";"Std";"";"74 0A 7E 00 82 21 00 00"
"00:35:57.942";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:35:57.942";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:35:57.945";"31E";"Std";"";"C2 ED 3F 00 00 00 00 00"
"00:35:57.947";"30B";"Std";"";"10 20 01 00 08 00 00 10"
"00:35:57.948";"551";"Std";"";"F1 22 0C 00 00 00 00 00"
"00:35:57.948";"5F2";"Std";"";"00 00"
"00:35:57.949";"FD";"Std";"";"26 DA 1F 80 00 00 00 00"
"00:35:57.952";"32A";"Std";"";"6F 0C 00 00 48 02 00 00"
"00:35:57.952";"3DC";"Std";"";"E0 00 40 0B 00 08 00 00"
"00:35:57.954";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.956";"107";"Std";"";"00 00 FE F3 80 17 93 B4"
"00:35:57.959";"101";"Std";"";"10 0B 7E 00 82 21 00 00"
"00:35:57.960";"31B";"Std";"";"FF 0A 00 00 00 77 10 00"
"00:35:57.962";"663";"Std";"";"60 28 20 0E 13 B4 24 00"
"00:35:57.964";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:35:57.965";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:35:57.965";"3BE";"Std";"";"00 30 E7 51 88 80 0C 80"
"00:35:57.969";"FD";"Std";"";"09 DB 1F 80 00 00 00 00"
"00:35:57.972";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:35:57.974";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.976";"107";"Std";"";"00 00 FE F3 80 17 98 B4"
"00:35:57.977";"16A95497";"Ext";"";"00 E0 F5 00 00 00 00 00"
"00:35:57.979";"101";"Std";"";"03 0C 7E 00 82 21 00 00"
"00:35:57.980";"40";"Std";"";"A9 08 00 00 C0 00 00 00"
"00:35:57.981";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:35:57.982";"3DA";"Std";"";"22 08 00 00 00 24 04 03"
"00:35:57.982";"6B4";"Std";"";"00 46 90 93 FC 33 56 57"
"00:35:57.983";"520";"Std";"";"2A 01 00 08 00 0B 00 00"
"00:35:57.983";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:35:57.986";"391";"Std";"";"44 89 24 50 00 27 00 20"
"00:35:57.986";"3C7";"Std";"";"FD 00 00 00 05 40 A0 00"
"00:35:57.987";"3C0";"Std";"";"FA 09 03 00"
"00:35:57.987";"3D5";"Std";"";"98 0F 00 04 00 00 00 00"
"00:35:57.987";"3D6";"Std";"";"0F 08 00 00 00 00 00 00"
"00:35:57.989";"FD";"Std";"";"90 DC 1F 80 00 00 00 00"
"00:35:57.989";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
