ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 11:03:04
Stop time: 11:03:55
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:40:30.085";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:40:30.086";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:40:30.089";"FD";"Std";"";"71 DF 1F 80 00 00 00 00"
"00:40:30.094";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.094";"3DC";"Std";"";"E0 00 DE 0A 00 08 00 00"
"00:40:30.095";"31E";"Std";"";"AA E6 3F 00 00 00 00 00"
"00:40:30.095";"107";"Std";"";"00 00 FE E9 00 15 F8 FA"
"00:40:30.096";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:40:30.096";"3E5";"Std";"";"A3 14 00 00 00 00 00 00"
"00:40:30.098";"17332710";"Ext";"";"80 08 39 C3 38 07 F8 00"
"00:40:30.099";"101";"Std";"";"D2 00 7E 00 82 24 00 00"
"00:40:30.101";"1B000010";"Ext";"";"10 00 04 01 19 00 00 00"
"00:40:30.104";"663";"Std";"";"60 28 20 0E 17 B2 23 00"
"00:40:30.106";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:40:30.106";"386";"Std";"";"00 00 00 00 00 00 20 00"
"00:40:30.107";"6B4";"Std";"";"00 46 90 93 FC 33 56 57"
"00:40:30.108";"17332310";"Ext";"";"38 C4 0A"
"00:40:30.109";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:40:30.109";"FD";"Std";"";"0B D0 1F 80 00 00 00 00"
"00:40:30.109";"65D";"Std";"";"50 24 2B 10 00 00 62 7A"
"00:40:30.114";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.114";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:40:30.115";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:40:30.115";"107";"Std";"";"00 00 FE E9 00 15 FC FA"
"00:40:30.117";"394";"Std";"";"A0 4E 00 01 00 00 00 00"
"00:40:30.117";"32A";"Std";"";"5A 05 00 00 48 02 00 00"
"00:40:30.119";"101";"Std";"";"46 01 7E 00 82 27 00 00"
"00:40:30.120";"64A";"Std";"";"00 00 00 00"
"00:40:30.120";"1A555521";"Ext";"";"00 00 0A 00 00 00 00 00"
"00:40:30.121";"3C0";"Std";"";"70 0D 03 00"
"00:40:30.122";"3D5";"Std";"";"52 03 00 04 00 00 00 00"
"00:40:30.122";"3D6";"Std";"";"03 08 00 00 00 00 00 00"
"00:40:30.122";"30B";"Std";"";"10 29 01 00 08 00 00 10"
"00:40:30.124";"3DA";"Std";"";"22 08 00 00 00 44 04 03"
"00:40:30.129";"FD";"Std";"";"01 D1 1F 80 00 00 00 00"
"00:40:30.130";"31B";"Std";"";"A7 03 00 00 00 D1 13 00"
"00:40:30.132";"40";"Std";"";"30 02 00 00 C0 00 00 00"
"00:40:30.134";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.134";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:40:30.135";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:40:30.135";"107";"Std";"";"00 00 FE E9 00 15 01 FB"
"00:40:30.138";"101";"Std";"";"5F 02 7E 00 82 26 00 00"
"00:40:30.142";"16A95497";"Ext";"";"00 00 04 00 00 00 00 00"
"00:40:30.144";"31E";"Std";"";"AC E7 3F 00 00 00 00 00"
"00:40:30.144";"3DC";"Std";"";"E0 00 C6 0A 00 08 00 00"
"00:40:30.144";"1B000032";"Ext";"";"32 00 04 01 01 00 00 00"
"00:40:30.145";"3BE";"Std";"";"00 20 E7 51 88 80 0C 80"
"00:40:30.145";"17330A10";"Ext";"";"42 9F 00 10 EA 45 A0 46"
"00:40:30.148";"17332710";"Ext";"";"C0 00 00 00 00"
"00:40:30.149";"FD";"Std";"";"CE D2 1F 80 00 00 00 00"
"00:40:30.151";"1B000046";"Ext";"";"46 00 04 01 01 00 00 00"
"00:40:30.154";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.154";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:40:30.154";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:40:30.155";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:40:30.155";"530";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.155";"5E9";"Std";"";"00 3B 02 00 00 00 00 00"
"00:40:30.155";"107";"Std";"";"00 00 FE E9 00 15 05 FB"
"00:40:30.156";"668";"Std";"";"02 00 00 00 00 00 00 00"
"00:40:30.158";"101";"Std";"";"08 03 7D 00 82 26 00 00"
"00:40:30.164";"116";"Std";"";"EA 02 7A 1C 23 01 18 FF"
"00:40:30.164";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:40:30.167";"32A";"Std";"";"F6 06 00 00 48 02 00 00"
"00:40:30.168";"1B000031";"Ext";"";"31 00 04 03 01 00 00 00"
"00:40:30.169";"FD";"Std";"";"BB D3 1F 80 00 00 00 00"
"00:40:30.172";"30B";"Std";"";"10 2A 01 00 08 00 00 10"
"00:40:30.174";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.175";"107";"Std";"";"00 00 FE E9 00 15 0A FB"
"00:40:30.179";"101";"Std";"";"1B 04 7D 00 82 26 00 00"
"00:40:30.179";"31B";"Std";"";"BB 04 00 00 00 D1 13 00"
"00:40:30.180";"17330710";"Ext";"";"31 CF 00"
"00:40:30.182";"40";"Std";"";"54 03 00 00 C0 00 00 00"
"00:40:30.183";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:40:30.185";"391";"Std";"";"3C 88 23 48 00 27 00 20"
