pgn,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_8
762,0,5,215,0,0,0,0,0
500,64,0,3,192,0,0,8,35
495,136,0,0,0,0,0,14,223
751,15,112,0,0,0,0,0,0
1846,8,50,25,0,0,0,0,0
238,0,0,0,0,0,0,0,10
240,255,192,0,81,95,248,5,12
244,26,144,0,0,0,0,0,111
251,0,14,29,116,0,0,0,122
254,128,8,9,127,240,50,15,69
257,0,0,0,0,31,192,15,12
259,12,0,3,232,0,0,15,195
260,0,0,0,6,0,0,5,10
278,0,0,0,0,0,0,15,177
501,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,10
503,0,0,0,216,0,0,0,0
250,64,32,0,0,8,8,0,170
506,0,0,0,0,0,0,0,0
506855427,4,0,0,0,0,0,0,0
506855435,5,0,0,0,0,0,0,0
511492081,3,68,0,2,0,0,0,5
511492082,255,247,0,0,0,20,0,0
255,0,29,115,174,117,192,0,49
511492084,40,0,0,0,0,0,0,0
511492077,0,0,0,0,0,0,0,0
511492080,0,0,0,6,24,0,0,0
400,0,16,0,0,0,0,10,204
511492083,0,0,147,205,0,0,0,0
256,78,185,215,58,224,0,0,24
222,27,56,151,208,5,104,0,0
1050,2,100,0,168,0,0,0,0
238,0,0,0,0,0,0,1,23
240,255,192,0,81,95,248,6,43
251,0,14,29,116,0,0,1,103
244,26,144,0,0,0,0,1,114
254,128,8,9,128,0,50,0,208
257,0,0,0,0,31,192,0,183
259,12,0,3,232,0,0,0,120
260,0,0,0,6,0,0,6,45
278,0,0,0,0,0,0,0,10
497,255,0,0,0,0,0,0,0
252,0,0,0,0,0,0,1,23
496,0,31,224,0,0,0,0,0
250,64,32,0,0,16,8,0,190
498,0,64,0,0,0,0,0,90
2000,0,0,0,0,0,0,0,0
504,64,255,128,0,0,0,12,98
511492081,3,68,0,2,0,0,0,5
511492083,0,0,147,205,0,0,0,0
255,0,29,115,174,117,192,1,44
511492077,0,0,0,0,255,253,0,0
511492084,40,0,0,0,0,0,0,0
511492080,0,0,0,6,24,0,0,0
511492082,255,244,0,0,0,20,0,0
256,78,185,215,58,224,0,1,5
222,27,56,151,208,6,79,0,0
750,128,192,0,0,0,0,0,0
762,0,6,240,0,0,0,0,0
500,64,0,3,192,0,0,9,62
495,136,0,0,0,0,0,15,194
749,124,0,0,0,0,0,0,0
1054,255,253,255,254,255,0,0,192
1056,255,111,246,255,111,246,48,0
238,0,0,0,0,0,0,2,48
251,0,14,29,116,0,0,2,64
240,255,192,0,81,95,248,7,54
244,26,144,0,0,0,0,2,85
254,128,8,9,128,0,50,1,205
257,0,0,0,0,31,192,1,170
259,12,0,3,232,0,0,1,101
260,0,0,0,6,0,0,7,48
278,0,0,0,0,0,0,1,23
346,128,0,14,151,0,0,0,0
252,0,0,0,0,0,0,2,48
501,0,0,0,0,0,0,0,0
503,0,0,0,216,0,0,0,0
250,64,32,0,0,24,8,0,178
506,0,0,0,0,0,0,0,0
599,0,30,16,67,24,192,0,0
511492081,3,68,0,2,0,0,0,5
511492082,255,244,0,0,0,20,0,0
255,0,29,115,174,117,192,2,11
511492084,40,0,0,0,0,0,0,0
511492077,0,0,0,0,0,2,0,0
511492080,0,0,0,6,24,0,0,0
511492083,0,0,147,205,0,0,0,0
256,78,185,215,58,224,0,2,34
1042,0,0,14,51,128,0,0,0
506724352,128,1,0,0,0,0,0,0
222,27,56,151,208,7,82,0,0
1848,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,3,45
240,255,192,0,81,95,248,8,141
251,0,14,29,116,0,0,3,93
